"","logFC","logCPM","PValue","FDR"
"Lus10016389.g.BGIv1.0",-2.00925291410129,0.464262748720201,0.000113308027366117,0.000825484939534049
"Lus10022963.g.BGIv1.0",1.03419601811809,1.84640399933347,0.000114394085253267,0.000832132744318065
"Lus10031188.g.BGIv1.0",-2.75865031376124,-0.316137998623902,0.00012107569229532,0.000876921262874021
"Lus10040771.g.BGIv1.0",2.3324309578422,-0.0576037988541402,0.000123195841226316,0.000890792816691484
"Lus10010441.g.BGIv1.0",1.27898998951134,1.68404492556714,0.000124963723943503,0.000901476608620647
"Lus10034552.g.BGIv1.0",1.05828721969891,1.72242550183076,0.000125290495627801,0.00090303644677037
"Lus10005324.g.BGIv1.0",5.5987615667874,-0.933173183824406,0.000125956170575924,0.000907130664530485
"Lus10027972.g.BGIv1.0",1.64316298751544,0.587933356837517,0.000128196069584612,0.000922192841455014
"Lus10005662.g.BGIv1.0",-1.095658862872,1.78220644226591,0.000129496097605761,0.000931082510588828
"Lus10021313.g.BGIv1.0",-2.9389708261043,-0.482422577154568,0.000129568237821271,0.000931447141777486
"Lus10022863.g.BGIv1.0",5.3677310632643,-1.08456713551043,0.000129781837431162,0.000932674203169127
"Lus10029757.g.BGIv1.0",1.13819526207438,1.5453019073866,0.000130214177321926,0.000935317333503215
"Lus10034204.g.BGIv1.0",1.24071024094737,1.79013423703822,0.000131186941677723,0.000941837744289397
"Lus10023450.g.BGIv1.0",-2.03204688548504,0.500033541996821,0.000132574195103179,0.000950541453955189
"Lus10041729.g.BGIv1.0",-1.17738725529403,1.94528649254724,0.000133641449414747,0.000957246242792628
"Lus10042827.g.BGIv1.0",1.31800030021214,1.66002337497284,0.000135661321093964,0.000970275302611999
"Lus10019867.g.BGIv1.0",-1.45326367438518,0.74545729125699,0.000137877358155969,0.000984181713694276
"Lus10040818.g.BGIv1.0",-1.34357532277526,1.14807546907237,0.000139776902607352,0.000996431901155169
"Lus10003958.g.BGIv1.0",5.36501396381557,-1.08469612874239,0.000140542798494231,0.00100107094762293
"Lus10035918.g.BGIv1.0",5.37409810787139,-1.08424282115144,0.000142335199518411,0.00101168303764958
"Lus10024073.g.BGIv1.0",1.47130106084977,0.9823622473127,0.000143595328872733,0.001019972637488
"Lus10010443.g.BGIv1.0",-5.34995536469007,-1.08447766681599,0.000144023282646671,0.00102267822932595
"Lus10025850.g.BGIv1.0",-2.13687781435955,0.137007870876046,0.000149296547232196,0.00105563926557105
"Lus10039324.g.BGIv1.0",-1.08763157523451,1.46340273021095,0.000152220140132045,0.0010735174743154
"Lus10028657.g.BGIv1.0",-1.76458357377223,0.482622429153731,0.000152809743232044,0.00107732603763221
"Lus10039251.g.BGIv1.0",-2.16638868205688,0.0189511846969946,0.000152948723631762,0.00107795622000589
"Lus10017786.g.BGIv1.0",1.59330979354739,0.969127322854122,0.000153038169527147,0.00107841177946419
"Lus10028695.g.BGIv1.0",-2.25681042620647,0.0909092877100967,0.000153171057673669,0.00107899838731681
"Lus10004012.g.BGIv1.0",1.35520889774827,1.33055876348375,0.000155290208460653,0.00109233343883383
"Lus10024280.g.BGIv1.0",1.2447413875133,1.89861337398489,0.000155684991222802,0.00109475610699554
"Lus10001900.g.BGIv1.0",1.15426676693928,1.79533860296671,0.000156204859403689,0.00109805650762254
"Lus10000064.g.BGIv1.0",1.55072465537289,1.87849057326274,0.000156725250369208,0.00110135844791462
"Lus10014851.g.BGIv1.0",1.14745024120789,1.38055911211163,0.000161013698614556,0.00112912187328172
"Lus10021436.g.BGIv1.0",1.05653661579784,1.77429831246848,0.000164794021847504,0.00115358468981206
"Lus10027455.g.BGIv1.0",-1.11740731999688,1.55973801016005,0.000165034599655567,0.0011548919767415
"Lus10033767.g.BGIv1.0",-1.46465133722717,1.00697033504188,0.00016811884971914,0.00117402321544429
"Lus10004388.g.BGIv1.0",1.28444991869166,1.66023258884797,0.000171062173992797,0.00119227894270337
"Lus10024915.g.BGIv1.0",1.675315176858,0.389717012292407,0.000173050769086551,0.00120469843374855
"Lus10000790.g.BGIv1.0",1.36673645211263,1.32026844258881,0.000175339637719621,0.00121877028962418
"Lus10040573.g.BGIv1.0",-1.19738996582106,1.28006259091046,0.000183573912274678,0.00127087915522556
"Lus10021311.g.BGIv1.0",-5.50371376067557,-0.982095228011178,0.000186820127194045,0.00129093272122911
"Lus10024715.g.BGIv1.0",-1.4387713021424,1.12584700603583,0.00018758962173255,0.001295426282182
"Lus10020674.g.BGIv1.0",1.13939596812674,1.43767655920507,0.000188129837638213,0.00129853797586071
"Lus10019635.g.BGIv1.0",-1.07128804062513,1.69217637855508,0.000188563746869157,0.00130111978415066
"Lus10031460.g.BGIv1.0",1.15734984233685,1.67519589612686,0.00018921838218948,0.0013043945912082
"Lus10015240.g.BGIv1.0",1.14525403770068,1.95804020197727,0.000191062602892059,0.00131564745926195
"Lus10039647.g.BGIv1.0",1.22062419048382,1.45504342356027,0.000191668447436893,0.00131940127926036
"Lus10000060.g.BGIv1.0",1.63465378382457,0.586939203868203,0.000192837117398025,0.00132639593835594
"Lus10030480.g.BGIv1.0",-2.35889701007741,0.270518421512726,0.000197160496036791,0.00135270895252767
"Lus10026112.g.BGIv1.0",-1.22992402889217,1.57941695898431,0.000197760500195832,0.0013566114413781
"Lus10020444.g.BGIv1.0",1.1565747354732,1.3902459069332,0.000197824876524528,0.00135679488806951
"Lus10016105.g.BGIv1.0",-2.83283321304975,-0.553816069291477,0.000200222243226452,0.00137133466760629
"Lus10007560.g.BGIv1.0",1.0210426912676,1.83948004143785,0.00020238375817691,0.00138499654036905
"Lus10004133.g.BGIv1.0",1.57013495008188,0.604249608801715,0.000202766993855488,0.00138701557669425
"Lus10040192.g.BGIv1.0",1.07616949705334,2.20957539190778,0.000205048730832867,0.00140196183989235
"Lus10026113.g.BGIv1.0",-2.99201205134537,0.290119282652148,0.000206233286676719,0.00140939588195624
"Lus10001033.g.BGIv1.0",-5.34540941615785,-1.08469309717189,0.00020654035687097,0.00141127253277867
"Lus10022202.g.BGIv1.0",1.19853112282659,1.82394943669757,0.000209098084429891,0.00142673094149298
"Lus10032264.g.BGIv1.0",1.25821276723582,1.76496905552968,0.000212373241413553,0.00144637680955515
"Lus10020407.g.BGIv1.0",-2.30345622430001,-0.0583778633405918,0.000212879709105249,0.00144934907353395
"Lus10018431.g.BGIv1.0",1.02625222485264,1.70657503244544,0.000214041871910192,0.00145634907087305
"Lus10038520.g.BGIv1.0",-1.23990702276254,1.85305362699678,0.000217960223074613,0.00147976711811284
"Lus10027770.g.BGIv1.0",-5.34488230033957,-1.08472102274394,0.000218124145651167,0.0014805766818791
"Lus10028542.g.BGIv1.0",-5.34488225457138,-1.08472102274394,0.000218147584537638,0.0014805766818791
"Lus10024328.g.BGIv1.0",-1.04343468319865,1.74653750786234,0.000220236001218628,0.00149335192777647
"Lus10009301.g.BGIv1.0",-1.22141094953023,1.25730935292535,0.000220850226923921,0.00149669994982292
"Lus10030169.g.BGIv1.0",1.25535163516692,1.18224190318209,0.000221029424746227,0.00149756392193629
"Lus10023011.g.BGIv1.0",1.49136647952269,1.04318038156576,0.000223297187069833,0.0015103395081862
"Lus10017273.g.BGIv1.0",-2.12792768904763,0.464638066982169,0.000224915199734042,0.00152104677156791
"Lus10009151.g.BGIv1.0",-2.47858714761833,-0.28437020551224,0.000229076073400134,0.00154605899499724
"Lus10011199.g.BGIv1.0",1.36579854450783,0.861356847769095,0.000233393978814098,0.00157251544529257
"Lus10008213.g.BGIv1.0",-2.37296377252627,-0.347624672063408,0.000236258932453895,0.00158984706698193
"Lus10013061.g.BGIv1.0",-1.02780025520856,1.98474489641703,0.000238270778668524,0.00160264103659282
"Lus10011048.g.BGIv1.0",1.09512450732268,2.47594132280649,0.00023949182999254,0.00160960874174485
"Lus10004919.g.BGIv1.0",1.349364838068,0.954389131815036,0.000242656787968158,0.00162763440157666
"Lus10040928.g.BGIv1.0",2.53679109499425,0.0692947767341398,0.000243914202102436,0.00163528597772903
"Lus10015209.g.BGIv1.0",1.55478214083913,0.66853300649845,0.000244641698430636,0.00163940485162296
"Lus10029713.g.BGIv1.0",1.13243642243521,1.55317656631145,0.000250406541972637,0.00167365048986662
"Lus10013740.g.BGIv1.0",1.14434532309978,1.21593055904389,0.000252333923245551,0.00168549600144551
"Lus10006593.g.BGIv1.0",-1.34402985490537,1.52439673611358,0.000252578634728598,0.00168673532561111
"Lus10042210.g.BGIv1.0",-2.68814115333341,-0.379592707494795,0.000254801710357415,0.0016993686945301
"Lus10007704.g.BGIv1.0",2.09911505635935,0.183647800619349,0.000260240261362344,0.0017329816791793
"Lus10010747.g.BGIv1.0",1.5985992996123,0.760500389374447,0.000264315865245481,0.00175555003484894
"Lus10009375.g.BGIv1.0",3.06709700082701,-0.446297133617878,0.000270073211274381,0.00178996075122864
"Lus10031584.g.BGIv1.0",1.56076076458657,0.603805061475994,0.000272067086423601,0.00180180199785502
"Lus10031599.g.BGIv1.0",-2.74880382073972,0.0925856728973204,0.000273766033671194,0.00181167350429601
"Lus10008579.g.BGIv1.0",-3.14148915976572,-0.710334456360365,0.000276851204650836,0.00183013970763024
"Lus10029972.g.BGIv1.0",3.07697816571254,-0.445756809535939,0.000278684552806092,0.00184113923936682
"Lus10026233.g.BGIv1.0",5.49435373035771,-1.03122148501273,0.000280413372829994,0.0018508730231237
"Lus10029256.g.BGIv1.0",3.19862719356089,-0.709713934136526,0.000281003264230261,0.00185448503102378
"Lus10032087.g.BGIv1.0",-1.50102803245244,0.775661347557803,0.000284709389523944,0.0018769490251737
"Lus10038376.g.BGIv1.0",1.68919903450982,0.390426284554277,0.000285807293437842,0.00188361565388666
"Lus10009427.g.BGIv1.0",-5.32970067106708,-1.08517039411763,0.000286612574686493,0.00188720618512519
"Lus10014262.g.BGIv1.0",-1.47742972592636,0.698698998940814,0.000287334506886269,0.00189110043131764
"Lus10015515.g.BGIv1.0",-1.08721860311219,1.62632945564624,0.000289332089798965,0.00190309506364818
"Lus10028279.g.BGIv1.0",-1.59956598445983,0.517891701899913,0.000290940025329554,0.00191251381235461
"Lus10018303.g.BGIv1.0",-1.19831802619487,1.05547017938599,0.00029436694530128,0.00193182751799396
"Lus10010956.g.BGIv1.0",-5.70049505004623,-0.884927770654622,0.000294728979680096,0.00193391146802618
"Lus10001724.g.BGIv1.0",1.514285701231,1.46332888672908,0.000295592352757632,0.00193840627043702
"Lus10006085.g.BGIv1.0",1.27651341850541,1.39148789049994,0.000295923802662722,0.00194028712300923
"Lus10013045.g.BGIv1.0",-1.25354280767344,1.09067853758605,0.000297550132045527,0.00195036215171157
"Lus10022283.g.BGIv1.0",-1.48906412302716,1.16042974624699,0.000299513833367804,0.00196175468590203
"Lus10004806.g.BGIv1.0",1.00295207108557,1.70893290711962,0.000299775916698624,0.00196317548580986
"Lus10011678.g.BGIv1.0",1.82908769695986,0.702252938034107,0.000303915935546536,0.00198729386795178
"Lus10007489.g.BGIv1.0",1.26141101206822,1.45568377995177,0.000306619793390019,0.00200226363804379
"Lus10037808.g.BGIv1.0",-1.21774943818733,1.29944026458105,0.000306919568199896,0.00200361924451384
"Lus10017028.g.BGIv1.0",2.73798115634407,-0.379120412728437,0.000307458043491704,0.0020068331244186
"Lus10005248.g.BGIv1.0",1.33162645976495,1.26970916890944,0.000307959453137022,0.00200950245981979
"Lus10023604.g.BGIv1.0",1.05128917890403,1.76885382298603,0.000310884049853278,0.00202524209968108
"Lus10023093.g.BGIv1.0",1.02076314284585,1.74517481096971,0.000313688453326393,0.00204228706822699
"Lus10032906.g.BGIv1.0",-1.16257934976118,1.33094955379171,0.000317340632968507,0.00206390105562148
"Lus10011427.g.BGIv1.0",-2.90486891828003,-0.517243247465254,0.000317689016817105,0.00206585777861726
"Lus10020311.g.BGIv1.0",1.836293221421,0.226635901220962,0.00031775817348476,0.00206599843846186
"Lus10028391.g.BGIv1.0",1.60119568376069,0.745417089233465,0.000319683404632384,0.00207789433055837
"Lus10043057.g.BGIv1.0",1.29056178480909,1.54631201897264,0.00032005227323789,0.00207935919442898
"Lus10029945.g.BGIv1.0",-1.7172380841959,0.182569970094135,0.000321919813856085,0.00208899480939512
"Lus10013431.g.BGIv1.0",5.26227502675892,-1.13931142483475,0.000326029337430525,0.00211187920242026
"Lus10007960.g.BGIv1.0",1.11164083188982,2.27800782122663,0.000333937702150611,0.00215796132751438
"Lus10042746.g.BGIv1.0",1.6330129280567,0.587085178606551,0.000338342960331339,0.00218285942840066
"Lus10011318.g.BGIv1.0",-2.68782361555357,-0.379310314802749,0.000338878348923096,0.0021856647931804
"Lus10017850.g.BGIv1.0",-1.09973805346662,1.50101495045567,0.000341079948613895,0.00219725643838095
"Lus10039453.g.BGIv1.0",5.58111018548967,-0.933492991009385,0.000347314366519023,0.00223311682102477
"Lus10038249.g.BGIv1.0",-1.47298314031446,1.16162354478314,0.000348137462967841,0.0022377471022734
"Lus10035201.g.BGIv1.0",-1.6439501398715,1.01962759801174,0.000348747569370789,0.00224133731344139
"Lus10018469.g.BGIv1.0",1.85505412712925,0.330925487271299,0.000351404966981169,0.00225641437513122
"Lus10034374.g.BGIv1.0",-2.10930859650754,-0.167445789345885,0.000353352443541761,0.00226724488165371
"Lus10014204.g.BGIv1.0",1.54417514226999,0.652678194155389,0.000362414268609094,0.00232093557317412
"Lus10025929.g.BGIv1.0",-1.17434587674395,1.43553522329992,0.000364101259672097,0.00233065620498414
"Lus10001807.g.BGIv1.0",1.02992619476182,1.74765981837321,0.000364605260656603,0.00233324823877568
"Lus10011041.g.BGIv1.0",-1.21223156638671,1.51016891149618,0.000366819026749709,0.0023456884248068
"Lus10037342.g.BGIv1.0",1.22963310389413,1.04425023915754,0.000367090226536643,0.00234673224084918
"Lus10008525.g.BGIv1.0",2.01811637769193,0.63569371751894,0.000378257725822474,0.00240961922614724
"Lus10041752.g.BGIv1.0",1.01841825371889,1.52809883654626,0.000379660916128992,0.00241714113723541
"Lus10008261.g.BGIv1.0",2.81758364483872,-0.591041856206884,0.000383766595929037,0.002440778009017
"Lus10020803.g.BGIv1.0",-1.03668880228669,2.35241694953758,0.000384974225749951,0.00244738440590466
"Lus10015276.g.BGIv1.0",-1.97635502551391,0.369325250159825,0.000389674761286994,0.00247256627469084
"Lus10026623.g.BGIv1.0",-2.75637733991014,-0.591694293157491,0.00039139082287957,0.00248164388293433
"Lus10010882.g.BGIv1.0",3.94582072653252,-0.752745081839829,0.000397794980218905,0.00251674364504381
"Lus10002123.g.BGIv1.0",-1.32879220250715,0.775044698697394,0.000398059269505722,0.00251804925853947
"Lus10024081.g.BGIv1.0",-1.77374622478678,0.407585844429307,0.000401490063966183,0.0025367951086019
"Lus10038360.g.BGIv1.0",3.12613851253673,-0.751350119162091,0.000402706264681198,0.00254337411476919
"Lus10020706.g.BGIv1.0",-5.23617449621048,-1.13953715058309,0.000404151287464691,0.00255101794937964
"Lus10013813.g.BGIv1.0",1.03101421201777,2.14522680989513,0.000412695589361143,0.00260079587780781
"Lus10007432.g.BGIv1.0",-1.47109810421374,0.569855227503992,0.000438605974861093,0.0027493353039923
"Lus10012199.g.BGIv1.0",-1.24749633297285,1.00644032091366,0.000442465822218465,0.00277073347128478
"Lus10036387.g.BGIv1.0",1.02218400736456,1.47426325528068,0.00044263406374279,0.00277138778409374
"Lus10002976.g.BGIv1.0",-3.07391864734191,-0.752381784890654,0.00044373847705759,0.00277710269740433
"Lus10042531.g.BGIv1.0",-1.85233861212405,0.26927393982707,0.000447873896927425,0.00279926940049105
"Lus10037121.g.BGIv1.0",-2.58434541790441,-0.446895154518298,0.000450777485947206,0.00281467223378497
"Lus10012415.g.BGIv1.0",2.94272966224399,-0.516385074679261,0.000451458660658132,0.00281852067176069
"Lus10039504.g.BGIv1.0",1.01968416607681,1.69913611641488,0.000459733667655477,0.00286401293589155
"Lus10015222.g.BGIv1.0",-1.14477090637805,1.2472266525583,0.000462053260609493,0.00287640230444727
"Lus10036097.g.BGIv1.0",-5.14726882437725,-1.19558014486779,0.000463477093895012,0.00288361424770432
"Lus10006920.g.BGIv1.0",1.41779449433067,0.745599306981849,0.0004645092851371,0.00288920920506437
"Lus10002893.g.BGIv1.0",-1.18679565116708,1.84013830675835,0.000475254852758019,0.00294887292381442
"Lus10000858.g.BGIv1.0",1.80098577932899,0.291340166835483,0.000488886032965341,0.00302438661434984
"Lus10019858.g.BGIv1.0",-2.15139366349691,-0.14001223482207,0.00049772738506096,0.00306990737173453
"Lus10038059.g.BGIv1.0",-1.55336382473998,0.568994694092972,0.00050025465439952,0.00308260073823503
"Lus10025583.g.BGIv1.0",-1.41849486950515,0.981530152958823,0.000500281755842932,0.00308260073823503
"Lus10028264.g.BGIv1.0",-1.0951411241453,2.06754316595923,0.000505856547192688,0.00311297989283881
"Lus10008184.g.BGIv1.0",-1.05290402418387,1.75965767531673,0.000510771059618017,0.00314011154471147
"Lus10003805.g.BGIv1.0",-1.0370777575232,1.50904065859925,0.000513480557023672,0.00315231087337608
"Lus10004995.g.BGIv1.0",1.02368070345778,1.5346600188702,0.000526326013045043,0.00322570394939815
"Lus10011385.g.BGIv1.0",-3.05619390369523,-0.412861131932554,0.000530107690633841,0.00324567766472447
"Lus10009485.g.BGIv1.0",1.11663608892935,1.26821186741073,0.000543084117831719,0.00331578787728408
"Lus10014134.g.BGIv1.0",1.31991230440727,0.888017350736885,0.000545672775896489,0.00332878771274155
"Lus10040675.g.BGIv1.0",-1.01208041999857,1.79523259009196,0.00054579461656341,0.00332906381038698
"Lus10027167.g.BGIv1.0",-1.19755962492615,1.40637142504781,0.000546737729588321,0.0033338034580323
"Lus10037663.g.BGIv1.0",-1.16807811964219,2.09488024334039,0.000549758946971776,0.00334948439857184
"Lus10028076.g.BGIv1.0",1.0334686785954,1.34121335185114,0.000553101172437921,0.00336654453473101
"Lus10000955.g.BGIv1.0",1.99681347283832,-0.00561962065509985,0.000555613717523441,0.00337899886883905
"Lus10016800.g.BGIv1.0",-1.56932118437609,0.268733449203807,0.000556927584898389,0.00338651546273855
"Lus10000859.g.BGIv1.0",2.16396020945695,-0.00762384529137861,0.000562476235081912,0.00341786474912578
"Lus10003615.g.BGIv1.0",1.25696802622472,1.25903647140899,0.000565021469475856,0.00343033432790458
"Lus10010045.g.BGIv1.0",-1.02431512977456,1.87293403193123,0.000567107243623168,0.00344119472187922
"Lus10010445.g.BGIv1.0",-1.67285804779471,0.619781345003631,0.000569656146116666,0.0034556966686907
"Lus10023757.g.BGIv1.0",1.04136789170144,1.50904768269263,0.000572469907710516,0.00346997955918466
"Lus10042456.g.BGIv1.0",1.03601974949056,1.4271272953398,0.000585038155092342,0.0035356865897427
"Lus10025975.g.BGIv1.0",-1.37327879570513,1.00505346032059,0.000600967356580726,0.00361987695135385
"Lus10028685.g.BGIv1.0",-1.42477735837598,0.603723280846815,0.000605905346827031,0.00364615966866794
"Lus10041033.g.BGIv1.0",1.25872305237678,1.03101862104562,0.000610560726503477,0.00367003392447907
"Lus10007044.g.BGIv1.0",1.42445409488053,0.636680190027068,0.000618320595243349,0.00371000891591769
"Lus10043027.g.BGIv1.0",1.10169096076604,1.25954854714294,0.00061954706893807,0.00371634202205144
"Lus10036375.g.BGIv1.0",1.44513345462042,0.587906712832073,0.000622687065320376,0.00373311673100842
"Lus10019183.g.BGIv1.0",-2.30865255476112,0.498094799943437,0.000624060007357001,0.00374083185049864
"Lus10018950.g.BGIv1.0",-5.14636853002055,-1.1956427115395,0.000627632966256755,0.00375862139084549
"Lus10002432.g.BGIv1.0",1.16692081483099,1.16133416034885,0.000637379918941811,0.00381069212712412
"Lus10026945.g.BGIv1.0",1.05381336374547,2.1799841313234,0.000638194401122124,0.00381503696523375
"Lus10027504.g.BGIv1.0",3.6031552420287,-0.981130167880666,0.000642091585371627,0.00383675097012921
"Lus10040936.g.BGIv1.0",-1.48110564776405,0.585792502778699,0.000667644175929061,0.00397594794456083
"Lus10010544.g.BGIv1.0",-2.34750149148454,-0.168258519771137,0.000672093733007027,0.00400117593365495
"Lus10030345.g.BGIv1.0",1.08619517130377,1.84584849849796,0.00067757983392651,0.00402666752708398
"Lus10023502.g.BGIv1.0",1.15203121149456,1.11399166436923,0.000677745412517282,0.00402693719917778
"Lus10019119.g.BGIv1.0",1.15963183118975,2.14526285389758,0.000681223915704819,0.00404412810705571
"Lus10010920.g.BGIv1.0",-1.60414731537155,0.370073787694224,0.000684925183837302,0.00406198944973961
"Lus10019661.g.BGIv1.0",-1.0457988396719,1.55335293289261,0.000686484300228728,0.00406901540976861
"Lus10009768.g.BGIv1.0",1.14217184582109,2.52213745621575,0.000698341026151772,0.00413647400842672
"Lus10018329.g.BGIv1.0",1.72458096299919,0.160370778093507,0.00070134468851317,0.00415313376302357
"Lus10031613.g.BGIv1.0",-1.8512299613293,-0.0582455525546837,0.000704362318885175,0.0041687317037791
"Lus10033873.g.BGIv1.0",-1.94602449341228,0.247935001755618,0.00072046854444823,0.00425420919528783
"Lus10001501.g.BGIv1.0",1.04750731355915,1.38063162644439,0.000723303709852221,0.00426921053238098
"Lus10022595.g.BGIv1.0",-2.64340334113408,-0.669566390368793,0.000723634886397407,0.00427058541224296
"Lus10040978.g.BGIv1.0",-3.54897474065977,-0.982017785742093,0.000729135614181307,0.00429663200272138
"Lus10031402.g.BGIv1.0",1.39902217844167,1.1263000929698,0.000731913739944225,0.00431008157533398
"Lus10011387.g.BGIv1.0",-5.15377141890271,-1.19543632456933,0.000745704283374439,0.00438416430924672
"Lus10013873.g.BGIv1.0",-1.05283560871666,1.60340167506878,0.000751649738009844,0.00441380158101623
"Lus10005379.g.BGIv1.0",-2.77866328887344,-0.0843137995456804,0.000760144943193865,0.00445700847391159
"Lus10040373.g.BGIv1.0",-2.64273197239517,-0.669908641890775,0.000773473781569381,0.00452600333269653
"Lus10002271.g.BGIv1.0",-2.27545602173503,-0.413385482320046,0.000773909667658479,0.00452794443644438
"Lus10015041.g.BGIv1.0",1.07388173691206,1.57934729286751,0.000778078145884619,0.0045486599085194
"Lus10006733.g.BGIv1.0",1.26226539700122,0.847575389979111,0.000778410599344551,0.00454937982846289
"Lus10040691.g.BGIv1.0",1.89858875775688,0.0663890393250815,0.000780068588764405,0.00455784430405611
